"scenario","dr_label","prtp","eta","trial","scc_2020usd_per_tco2"
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,13,138.68041667106877
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,14,99.86260668499429
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,15,33.90783514542603
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,16,99.2092212873642
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,17,64.7802266870456
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,18,260.75702760350975
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,19,114.35519636551548
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,20,212.53566820346637
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,21,359.3612909768809
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,22,50.12534943778784
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,23,68.16048963658086
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,24,450.91853780051633
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,25,188.70875529083855
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,26,12.826663719762276
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,27,148.18699438952987
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,28,159.52791066629672
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,29,220.3765940848315
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,30,65.93494088159277
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,31,65.55713438450377
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,32,162.37869106326022
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,33,105.39024708440574
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,34,78.61302380376405
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,35,229.2478901396947
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,36,80.48547393835366
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,37,167.85933285197157
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,38,289.33439770639245
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,39,125.36215295522294
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,40,285.09302751332154
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,41,327.9228498088947
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,42,166.48780125932464
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,43,102.68889623156933
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,44,698.6136744306621
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,45,112.57104964087272
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,46,48.550954488456355
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,47,141.2227780435582
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,48,140.9256218675082
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,49,77.01977500529154
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,50,196.91109642527758
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,51,159.2987948158425
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,52,327.74834313550616
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,53,106.65890917629049
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,54,14.707004239498614
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,55,558.1852249802965
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,56,369.4300128370249
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,57,80.80883474864956
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,58,80.91774317545689
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,59,319.5712266202331
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,60,365.48641086274284
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,61,174.40016175022186
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,62,55.8017786707504
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,63,301.2679654873783
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,64,145.70803222365967
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,65,14.212902975918075
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,66,83.44163618540642
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,67,210.29748138796782
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,68,3499.7415058240526
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,69,74.83816165280905
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,70,145.11228839206836
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,71,68.70559575129259
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,72,344.871379570232
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,73,235.01953120955153
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,74,55.9021936925197
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,75,214.32680299569085
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,76,159.82098004186403
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,77,234.20073467908873
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,78,122.84932387006187
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,79,166.72633800596148
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,80,165.05816647251217
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,81,84.28819999776468
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,82,136.24197629748264
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,83,126.71504603441502
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,84,209.98602323275577
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,85,344.24379593616834
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,86,387.4782449909754
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,87,187.82013862727942
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,88,150.15979953387577
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,89,172.52460255858423
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,90,5.677660537532676
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,91,81.03418431519678
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,92,171.0089202531585
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,93,391.93819488782293
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,94,219.7592877386315
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,95,129.28259939210358
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,96,198.72838829074786
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,97,25.496646109600924
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,98,201.95368790442197
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,99,439.171469858056
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,100,64.05473617797936
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,1,268.7988361762928
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,2,750.8546129250066
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,3,276.1981687306426
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,4,194.40174983174347
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,5,763.9106928167404
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,6,243.9724063332735
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,7,119.51985026464908
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,8,559.7407046291421
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,9,167.89104779078542
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,10,106.55132770390829
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,11,1167.3011227058746
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,12,373.1766894041216
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,13,244.34589659649367
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,14,202.34024163474635
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,15,99.60223993747421
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,16,180.71352510766252
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,17,124.92506341998343
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,18,375.21369505051996
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,19,214.7479807947157
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,20,309.82924643325885
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,21,500.325277662044
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,22,85.87359684076232
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,23,181.9867548649181
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,24,785.334787633953
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,25,340.49533843750106
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,26,35.37610918644484
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,27,211.42795973848098
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,28,311.0797792037012
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,29,347.0226427351667
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,30,118.91136152628171
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,31,127.29142655842335
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,32,218.95302456385568
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,33,166.46624970010987
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,34,178.0091684526273
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,35,375.7366016237685
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,36,137.75499804885771
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,37,249.76081519249433
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,38,413.57499332317457
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,39,179.05527976730158
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,40,463.15189481556837
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,41,598.5588934104062
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,42,292.64567263157403
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,43,187.4673817465145
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,44,997.65908434538
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,45,222.32278655917585
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,46,102.0983658202298
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,47,246.97899005018044
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,48,192.62159212658676
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,49,152.23074053695862
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,50,326.37674676233195
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,51,239.38673764012384
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,52,531.0075671630143
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,53,199.47122574194262
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,54,42.68119923042823
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,55,840.0338978878228
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,56,523.6656348438701
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,57,163.39238275118933
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,58,144.37639775551196
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,59,479.5377700154301
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,60,626.6005347374021
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,61,268.69547398081795
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,62,130.43098374207295
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,63,397.6894177162783
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,64,247.3430415609905
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,65,41.6156514007578
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,66,143.97276812896126
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,67,364.1031040062354
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,68,4043.629724855177
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,69,126.53224695462109
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,70,227.463127360528
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,71,118.58450291314068
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,72,622.3163660399189
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,73,371.36055129833926
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,74,114.05641320126826
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,75,379.97753869493994
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,76,302.6622985819155
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,77,439.04746088815256
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,78,191.9599820073866
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,79,283.8489208540209
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,80,286.4350524239665
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,81,147.9519337803936
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,82,239.379430897059
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,83,246.75429015582463
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,84,362.5544413699909
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,85,510.3105399695028
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,86,585.1815268619306
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,87,303.6497615074784
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,88,283.26657165719524
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,89,312.0475830711718
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,90,17.339749539050235
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,91,148.3390134940348
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,92,307.8292648489431
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,93,625.9430834616115
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,94,333.49198353212984
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,95,206.09905681298656
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,96,292.5832516527645
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,97,60.97931268031366
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,98,366.93754719573184
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,99,787.9668389465666
"feedback-resfire-gross","2.0%",0.0019745879362491614,1.244458999,100,116.04087826695273
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,1,130.9151752389071
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,2,252.2861981407711
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,3,72.57590689014702
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,4,77.20082421871206
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,5,237.09837386813334
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,6,120.32284687853077
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,7,36.5262694171995
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,8,315.2154123216111
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,9,66.36735960653174
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,10,26.324571977951077
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,11,434.36669503186755
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,12,119.74753272528817
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,13,83.87522658084224
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,14,54.69171219523904
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,15,12.762301641771717
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,16,60.17641788337013
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,17,33.031615554090486
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,18,177.88283527475699
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,19,74.0743993459704
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,20,151.53452200037069
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,21,253.9393784074173
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,22,29.5307903932765
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,23,28.294863772569087
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,24,284.3750719619908
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,25,106.33247117435216
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,26,3.9167707301662156
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,27,107.80763586102906
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,28,92.21900398433483
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,29,146.7989232589282
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,30,38.67874348022928
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,31,37.51731526378589
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,32,123.5450286512535
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,33,70.93320659464425
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,34,41.829327328299684
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,35,140.820394838191
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,36,53.43541359043801
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,37,119.17717508849596
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,38,212.35406798200583
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,39,89.93772331426489
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,40,175.55917003336702
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,41,179.73763089834497
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,42,105.93314469309831
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,43,66.83391251730826
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,44,485.20522494444333
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,45,59.78259275529152
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,46,27.865038091969833
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,47,87.8795638334511
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,48,102.27351700679328
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,49,48.10285057494759
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,50,125.33528769922401
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,51,107.76810429980432
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,52,219.47468791997187
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,53,63.686623579340726
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,54,3.719856102053099
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,55,377.2710082809489
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,56,260.98391133998325
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,57,47.097904110816515
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,58,46.410803597606126
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,59,223.10234647079741
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,60,219.34781395645086
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,61,118.67731373155767
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,62,33.41489041657741
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,63,221.42816615630613
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,64,94.38901104776643
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,65,4.435991836841818
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,66,53.77050513722871
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,67,130.62355841869754
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,68,2647.1922681119418
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,69,50.06804175996494
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,70,100.468196145342
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,71,46.903248961641154
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,72,200.53543795972692
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,73,157.04749434048014
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,74,34.12929248442475
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,75,127.13125303394966
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,76,84.77669630913421
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,77,128.31182936605722
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,78,78.13041390505965
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,79,110.03453921482885
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,80,98.3164302529186
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,81,49.39010366489723
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,82,80.81777169044479
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,83,68.48398090457934
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,84,113.4026410399115
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,85,246.41855671977396
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,86,265.6004138197456
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,87,121.1237029333048
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,88,82.97527316478947
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,89,101.90292731164192
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,90,-0.003749359054339345
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,91,48.75005189228043
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,92,99.22042730324921
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,93,264.32642528481415
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,94,143.52356593245972
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,95,90.14629502487264
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,96,138.66053534853626
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,97,13.31395864380628
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,98,122.4649750700904
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,99,256.70437632355083
"feedback-resfire-gross","3.0%",0.007732453194507549,1.567899391,100,38.0679504440442
