scenario,dr_label,prtp,eta,trial,scc_2020usd_per_tco2,baseline_scc,delta_scc
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,61,218.95649473570765,180.89803050900545,38.0584642267022
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,62,92.4681377105672,74.34443488776648,18.123702822800723
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,63,315.0468154271487,260.7977246325583,54.249090794590415
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,64,214.0113696810911,158.7391546500601,55.27221503103101
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,65,29.96582713290326,16.878125736522954,13.087701396380307
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,66,105.61634820671716,85.1586418704767,20.457706336240463
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,67,285.49015612763804,215.19237058765168,70.29778553998636
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,68,1568.1406591245766,999.6224948818192,568.5181642427574
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,69,117.07384440365269,99.16975407407986,17.904090329572824
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,70,183.658179351295,156.83316500470912,26.825014346585874
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,71,111.53074757405145,94.81812775556378,16.712619818487667
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,72,644.6034695608429,471.10677573379314,173.49669382704974
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,73,306.1186483216033,226.2329146348798,79.88573368672351
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,74,96.70971845566756,79.50723959686944,17.202478858798116
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,75,284.81537869918094,202.91580590676875,81.89957279241219
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,76,244.9314979088144,164.50979349419433,80.42170441462008
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,77,388.13465283134,238.86713247185588,149.26752035948414
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,78,154.91309246798855,127.55278079038872,27.360311677599825
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,79,259.50914066788727,235.02845984113097,24.4806808267563
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,80,228.46856427049389,155.74165065029774,72.72691362019614
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,81,113.88577475169828,99.66162889146544,14.224145860232838
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,82,213.52502863446347,169.7180091362925,43.80701949817097
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,83,139.29085320265335,109.08409685291213,30.206756349741227
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,84,195.11905457675752,144.83970828850644,50.27934628825108
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,85,486.8186891803576,437.0456325706176,49.77305660973997
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,86,553.5333392276206,463.8456078814385,89.68773134618203
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,87,250.4673981577108,197.38487701004817,53.08252114766262
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,88,181.7636654562512,112.7751101656877,68.9885552905635
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,89,279.4031584585527,216.40199605213417,63.00116240641853
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,90,10.366373529091629,6.475182259474183,3.8911912696174458
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,91,123.8464024077418,91.68363719733787,32.16276521040393
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,92,209.3287441582847,161.3058860720078,48.0228580862769
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,93,429.99889344824567,279.51594266827493,150.48295077997074
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,94,262.89663860840244,174.99523329383328,87.90140531456916
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,95,186.29753979545035,151.05351550922143,35.24402428622892
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,96,250.81263668608128,222.31670128490785,28.495935401173426
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,97,37.62917833251622,29.369950619722044,8.259227712794175
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,98,265.3156440769795,201.409308000997,63.906336075982495
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,99,456.73086008116337,383.6186781659488,73.11218191521459
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,100,112.8416441366158,87.94340478175722,24.898239354858575
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,1,268.7988361762928,220.1043317354974,48.69450444079541
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,2,750.8546129250066,363.73411289558805,387.1205000294185
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,3,276.1981687306426,144.22241255733405,131.97575617330853
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,4,194.40174983174347,155.9060193634409,38.49573046830258
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,5,763.9106928167404,372.0991721274073,391.81152068933307
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,6,243.9724063332735,179.4824796363447,64.48992669692882
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,7,119.51985026464908,93.3734083969945,26.146441867654573
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,8,559.7407046291421,514.6897432450969,45.050961384045195
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,9,167.89104779078542,129.6176008264381,38.27344696434733
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,10,106.55132770390829,54.416728247200126,52.13459945670816
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,11,1167.3011227058746,695.055946393461,472.2451763124136
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,12,373.1766894041216,221.5256684196541,151.6510209844675
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,13,244.34589659649367,160.92113340140767,83.424763195086
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,14,202.34024163474635,98.52181921791713,103.81842241682922
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,15,99.6022399374742,33.605643087613416,65.99659684986078
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,16,180.71352510766252,144.7618217545328,35.951703353129716
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,17,124.92506341998345,66.85500746555847,58.07005595442497
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,18,375.21369505052,307.9680112488813,67.24568380163873
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,19,214.7479807947157,131.20727875815425,83.54070203656144
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,20,309.82924643325885,227.6817949535863,82.14745147967255
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,21,500.325277662044,296.75515625100996,203.57012141103405
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,22,85.87359684076232,52.433909958493885,33.43968688226843
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,23,181.9867548649181,75.77802422444424,106.20873064047387
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,24,785.334787633953,391.73096493378273,393.6038227001703
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,25,340.49533843750106,199.12499419757407,141.370344239927
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,26,35.37610918644484,24.194123821134102,11.18198536531074
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,27,211.42795973848095,138.83502510343192,72.59293463504903
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,28,311.0797792037012,133.34760050573018,177.73217869797102
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,29,347.0226427351667,233.43198583431237,113.59065690085433
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,30,118.91136152628172,91.38347901578636,27.52788251049536
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,31,127.29142655842335,94.033952100741,33.25747445768235
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,32,218.95302456385568,149.0406737359193,69.91235082793636
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,33,166.46624970010987,123.93408348908504,42.53216621102483
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,34,178.0091684526273,108.27751414804924,69.73165430457807
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,35,375.7366016237685,231.60961224031527,144.1269893834532
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,36,137.75499804885771,67.38378950623999,70.37120854261772
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,37,249.7608151924943,187.60809830209791,62.15271689039639
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,38,413.57499332317457,337.76899085862726,75.8060024645473
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,39,179.05527976730158,121.2748082338039,57.78047153349769
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,40,463.1518948155684,177.1221073727905,286.0297874427779
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,41,598.5588934104062,299.75738526706925,298.80150814333695
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,42,292.64567263157403,211.35922710108005,81.28644553049398
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,43,187.4673817465145,114.42077826628628,73.04660348022821
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,44,997.65908434538,757.0693022984474,240.58978204693267
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,45,222.32278655917585,153.4650879985558,68.85769856062007
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,46,102.0983658202298,60.50260616833334,41.595759651896465
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,47,246.97899005018044,135.81883747194334,111.1601525782371
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,48,192.62159212658676,105.92487135936922,86.69672076721754
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,49,152.23074053695862,104.64295030333402,47.5877902336246
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,50,326.37674676233195,137.17791766163182,189.19882910070012
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,51,239.38673764012384,149.85040391503932,89.53633372508452
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,52,531.0075671630143,228.0167671275244,302.9908000354899
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,53,199.47122574194265,115.79191908893192,83.67930665301073
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,54,42.68119923042823,27.942042058555213,14.739157171873014
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,55,840.0338978878228,352.9862752842029,487.0476226036199
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,56,523.6656348438701,336.4810009551674,187.18463388870265
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,57,163.39238275118933,114.66750102636334,48.72488172482599
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,58,144.37639775551196,94.32018805183188,50.05620970368008
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,59,479.5377700154301,370.6258613362424,108.91190867918772
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,60,626.6005347374021,429.3310071965377,197.26952754086437
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,61,268.69547398081795,180.89803050900545,87.7974434718125
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,62,130.43098374207295,74.34443488776648,56.08654885430647
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,63,397.6894177162783,260.7977246325583,136.89169308371999
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,64,247.3430415609905,158.7391546500601,88.60388691093041
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,65,41.6156514007578,16.878125736522954,24.737525664234845
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,66,143.97276812896126,85.1586418704767,58.81412625848456
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,67,364.1031040062354,215.19237058765168,148.91073341858373
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,68,4043.629724855177,999.6224948818192,3044.0072299733574
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,69,126.53224695462109,99.16975407407986,27.362492880541225
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,70,227.463127360528,156.83316500470912,70.62996235581889
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,71,118.58450291314068,94.81812775556378,23.766375157576903
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,72,622.3163660399189,471.10677573379314,151.20959030612573
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,73,371.36055129833926,226.2329146348798,145.12763666345947
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,74,114.05641320126826,79.50723959686944,34.54917360439882
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,75,379.97753869493994,202.91580590676875,177.06173278817118
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,76,302.6622985819155,164.50979349419433,138.15250508772115
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,77,439.04746088815256,238.86713247185588,200.18032841629667
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,78,191.9599820073866,127.55278079038872,64.40720121699788
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,79,283.8489208540209,235.02845984113097,48.82046101288992
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,80,286.4350524239665,155.74165065029774,130.69340177366877
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,81,147.9519337803936,99.66162889146544,48.29030488892816
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,82,239.379430897059,169.7180091362925,69.6614217607665
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,83,246.75429015582463,109.08409685291213,137.6701933029125
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,84,362.5544413699909,144.83970828850644,217.71473308148447
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,85,510.3105399695028,437.0456325706176,73.26490739888521
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,86,585.1815268619306,463.8456078814385,121.33591898049207
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,87,303.6497615074784,197.38487701004817,106.26488449743022
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,88,283.26657165719524,112.7751101656877,170.49146149150755
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,89,312.0475830711718,216.40199605213417,95.64558701903763
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,90,17.339749539050235,6.475182259474183,10.864567279576052
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,91,148.3390134940348,91.68363719733787,56.655376296696915
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,92,307.8292648489431,161.3058860720078,146.52337877693532
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,93,625.9430834616115,279.51594266827493,346.4271407933366
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,94,333.49198353212984,174.99523329383328,158.49675023829656
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,95,206.09905681298656,151.05351550922143,55.045541303765134
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,96,292.5832516527645,222.31670128490785,70.26655036785664
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,97,60.97931268031366,29.369950619722044,31.609362060591618
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,98,366.93754719573184,201.409308000997,165.52823919473485
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,99,787.9668389465666,383.6186781659488,404.3481607806178
RESFire gross stress,2.0%,0.00197458793624916,1.244458999,100,116.04087826695272,87.94340478175722,28.097473485195493
